Name,Slug,Collection ID,Locale ID,Item ID,Archived,Draft,Created On,Updated On,Published On,Name FR,Identifier,Date/Time,TimeStart,TimeEnd,Location,Price,Description,Description FR,Notice,Notice FR,Dag_NL,Dag_FR,Maand_NL,Maand_FR,Status,Imgname
Expo Foto Elliott Erwitt met Marie,rec7VekUHQZF2Yr7q,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,671f7f678e163c35f2aa5ff9,false,false,Mon Oct 28 2024 12:11:19 GMT+0000 (Coordinated Universal Time),Mon Nov 04 2024 12:10:04 GMT+0000 (Coordinated Universal Time),Mon Nov 04 2024 12:10:13 GMT+0000 (Coordinated Universal Time),Expo Photo Elliot Erwitt avec Marie,155,Thu Nov 07 2024 06:00:00 GMT+0000 (Coordinated Universal Time),14:30,16:30,De Harmonie,1.25,"Deze keer neemt Marie je mee naar de Grote Markt voor een retrospectieve van het werk van Elliott Erwitt.
Hij heeft iconische momenten en persoonlijkheden vereeuwigd op foto, zoals Marilyn Monroe, Jackie Kennedy, Charles de Gaulle en Ernesto che Guevara.
Zijn bijzondere kijk mengt op subtiele wijze humor en emotie en legt de essentie van het dagelijks leven vast.","Cette fois-ci marie vous emmène à la Grand-place pour une rétrospective d'Elliott Erwitt.
Sa lentille à immortalisé des moments emblématiques et des personnalités telles que Marilyn Monroe, Jackie Kennedy, Charles de Gaulle et Ernesto che Guevara.
Son regard unique mêle subtillement humour et émotion,capturant ainsi la quitessence de la vie quotidienne.",Afspraak om 13:45 in De Harmonie of ter plaatse om 14:30,Rendez-vous à l'Harmonie à 13:45 ou 14:30 sur place,donderdag,jeudi,november,novembre,Gepubliceerd,activiteiten.png
Waldenfestival Klassiek sur l’Herbe,rec997Vy0e0OlUTee,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,62bed897e66af1a43a3896e2,false,false,Fri Jul 01 2022 11:20:55 GMT+0000 (Coordinated Universal Time),Fri Jul 01 2022 12:20:19 GMT+0000 (Coordinated Universal Time),Fri Jul 01 2022 12:24:37 GMT+0000 (Coordinated Universal Time),,26,Sat Jul 16 2022 05:00:00 GMT+0000 (Coordinated Universal Time),,,Leopoldpark,11.25,"Het Waldenfestival is een organisatie van Klara (radiozender klassieke muziek, VRT) met concerten op bijzondere locaties in en rond het Leopold-park. 
Tickets voor Paspartoe-houders zijn wel uitsluitend te koop via Muntpunt.
 
",,"De Harmonie heeft een Paspartoe-groepskaart: ook wij kunnen reserveren, maar enkel als er minimum 5 geïnteresseerden zijn. Laat dus tijdig weten of je mee wil: animatie@deharmonie.be of meld je aan bij Deborah aan het onthaal (02/203.28.48)",,zaterdag,,juli,,,
Expo Ommegang,recBFX2GzRJaPJiZ1,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,6352c53371c53b9e63380740,false,false,Fri Oct 21 2022 16:13:39 GMT+0000 (Coordinated Universal Time),Mon Oct 24 2022 08:37:14 GMT+0000 (Coordinated Universal Time),Mon Oct 24 2022 08:37:24 GMT+0000 (Coordinated Universal Time),Expo Ommegang,121,Thu Oct 27 2022 05:00:00 GMT+0000 (Coordinated Universal Time),14u30,,Marinus Centrum,1 €,Een tentoonstelling die de bezoekers uitnodigt om zich te verdiepen in de geschiedenis van de evenementen uit de Brusselse tradities.,Une exposition qui invite les visiteurs à se plonger dans l'histoire de l'un des plus anciens évènements des traditions Bruxelloises,"Afspraak om 13u30 aan de Harmonie of 14u30 ter plaatse.
Adres :  Karrestraat 40, St - L- Wol.","R.D.V à 13h30 à l'Harmonie ou 14h30 sur place
Adresse : Rue de la Charette, 40 Woluwé Saint - Lambert",donderdag,jeudi,oktober,octobre,Gepubliceerd,gelooftradities.png
Wandeling NO Heembeek & Nos Pilifs,recDNkRajpDk7ElWr,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,632050bd2435630e8b5f71da,false,false,Tue Sep 13 2022 09:43:25 GMT+0000 (Coordinated Universal Time),Tue Sep 13 2022 09:43:25 GMT+0000 (Coordinated Universal Time),Tue Sep 13 2022 09:43:25 GMT+0000 (Coordinated Universal Time),,,Tue Sep 20 2022 05:00:00 GMT+0000 (Coordinated Universal Time),14u,,De Harmonie,1,"Vandaag leiden de ‘Balades d’Orlando’ ons naar Neder-over-Heembeek met 
Pépita als ‘special guest’.  Ze laat ons er samen met Orlando onbekende schoonheden van onze hoofdstad ontdekken. En we eindigen wellicht bij ‘Nos Pilifs’. 
Een wandeling van 5km, dus voor velen haalbaar. Een aanrader! 
",,"Afspraak om 14u bij de halte Peter Benoît van bus 56 
(Je kan bus 56 nemen bij de halte ‘Heembeek’ van tram 3 en 7). 
Inschrijvingen via animatie@deharmonie.be of Deborah aan het onthaal (02/203.28.48). En rechtstreeks bij Orlando via sms naar 0496/500.824",,dinsdag,,september,,Gepubliceerd,
"Balade d'Orlando - Sint-Genesius-Rode, Grande Espinette - Solvay Vijver (Terhulpen Kasteel)). 7,2km",recFRqtJM1S6J5iE6,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,638f1d531e74815212668c77,false,false,Tue Dec 06 2022 10:45:39 GMT+0000 (Coordinated Universal Time),Wed Dec 07 2022 10:26:32 GMT+0000 (Coordinated Universal Time),Wed Dec 07 2022 10:27:06 GMT+0000 (Coordinated Universal Time),"Balade d'Orlando - Rhode-Saint-Genèse, Grande Espinette - Etang Solvay (Chateau de la  Hulpe). 7,2km",142,Tue Dec 13 2022 12:00:00 GMT+0000 (Coordinated Universal Time),13:00,17:00,Bushalte Inno-Bascule (Lijn 7 of 38),0,"De wandeling is niet erg lang. Maar omdat het vroeg donker is, geef ik je 
afspraak om 13:00, bij de bushalte voor het winkelcentrum Inno-Bascule (1180). U kunt er komen met tram 7 of bus 38, halte Bascule. 
We nemen de TEC-bus. 
We keren terug met de Tec naar de halte Etangs Solvay, u stapt uit waar het u het beste uitkomt voor de aansluitingen.","La balade n’est pas très longue. Mais comme il fait noir tôt, je vous donne 
rdv à 13 HEURES, à l’arrêt de bus devant le centre commercial Inno-Bascule (1180). Vous y arrivez par le tram 7 ou le bus 38, arrêt Bascule. 
Nous prendrons le bus TEC. 
Nous reviendrons par le Tec à l’arrêt étangs Solvay, vous descendrez là où cela vous convient le mieux pour les correspondances.",Inschrijven per sms: 0496 500 824,Inscription par SMS: 0496 500 824,dinsdag,mardi,december,décembre,Gepubliceerd,sportbewegen.png
Feest van de projecten op 'La Dalle',recH4NyaIGIzHu0Or,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,644bbd39f86506ea7ab4879a,false,false,Fri Apr 28 2023 12:34:01 GMT+0000 (Coordinated Universal Time),Fri Apr 28 2023 12:34:01 GMT+0000 (Coordinated Universal Time),Fri Apr 28 2023 12:34:01 GMT+0000 (Coordinated Universal Time),La fête des projets à La Dalle,151,Wed May 03 2023 05:00:00 GMT+0000 (Coordinated Universal Time),16:00,19:00,La Dalle,0,"Op woensdag worden alle projecten voorgesteld in het kader van het wijkcontract Helihaven-Antwerpen. Ook De Harmonie feest mee en stelt zijn project 'De Grote Kuis' voor. Iedereen welkom, er is een presentatie van de projecten en de verschillende organisaties, eten en drinken, animatie en muziek. Ambiance verzekerd !","Mercredi, tous les projets dans le cadre du contrat de quartier Heliport-Anvers seront présentés.  De Harmonie participe à la fête et présente également son projet 'Le Grand Nettoyage'. Tout le monde est le bienvenu, il y aura une présentation des projets et des différentes organisations, à boire et à manger, des animations et de la musique. Ambiance garantie !",,,woensdag,mercredi,mei,mai,Gepubliceerd,gezelschap.png
Dagreis naar Martelange,recJD4HNTZOhKe0tZ,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,6357bf05ad961a42e08fc5f7,false,false,Tue Oct 25 2022 10:48:37 GMT+0000 (Coordinated Universal Time),Tue Oct 25 2022 10:48:37 GMT+0000 (Coordinated Universal Time),Tue Oct 25 2022 10:48:37 GMT+0000 (Coordinated Universal Time),Excursion d'un jour Martelange,126,Sat Oct 29 2022 05:00:00 GMT+0000 (Coordinated Universal Time),6:45,19:00,Noordstation Gare du Nord,,Zit je graag op de trein en de bus om het herfstlandschap te bekijken ? Dan is deze uitstap iets voor jou. We vertrekken vanuit Brussel Noord naar Luik met de trein. Daar nemen we om 9u de bus van de TEC naar Martelange. We blijven ter plekke van 11u tot 15u voor een bezoek aan het dorp en ook even naar Luxemburg. Om 15 uur doen we dezelfde weg terug richting Brussel.,"Aimez-vous prendre le train et le bus pour voir le paysage automnal? Alors ce voyage est quelque chose pour vous. Nous partons de Bruxelles Nord à Liège en train. Là, à 9 heures nous prenons le bus du TEC à Martelange Nous restons sur place de 11h à 15h pour une visite du village et aussi du côté Luxembourgeois. A 15 heures, nous faisons le même chemin de retour vers Bruxelles.",De prijs verschilt naargelang uw statuut.,Le prix dépend de votre statut.,zaterdag,samedi,oktober,octobre,Gepubliceerd,uitstappen.png
Woordspelletjes (fr) ,recJkdbKFJP8l2ZSC,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,632050c5e45f30d7fa9b3260,false,false,Tue Sep 13 2022 09:43:33 GMT+0000 (Coordinated Universal Time),Tue Sep 13 2022 09:43:33 GMT+0000 (Coordinated Universal Time),Tue Sep 13 2022 09:43:33 GMT+0000 (Coordinated Universal Time),,,Wed Sep 14 2022 05:00:00 GMT+0000 (Coordinated Universal Time),14u,,De Harmonie,1,"Scrabble & kruiswoordraadsels zijn heel bekende woordspelletjes. Maar vandaag kiezen we voor Code Names. We gaan raden naar woorden en namen op basis van aanwijzingen. Dit spelen in ploegverband is uitdagend en leuk. Marc Struyf is onze (geestige) spelleider. Franstalige versie.
",,,,woensdag,,september,,Gepubliceerd,
'Sale Pute' documentaire + debat,recL2BH66TPCIKAfi,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,63443a35393adb16664303f1,false,false,Mon Oct 10 2022 15:28:53 GMT+0000 (Coordinated Universal Time),Mon Oct 10 2022 15:28:53 GMT+0000 (Coordinated Universal Time),Mon Oct 10 2022 15:28:53 GMT+0000 (Coordinated Universal Time),'Sale Pute' documentaire + débat,115,Tue Oct 18 2022 05:00:00 GMT+0000 (Coordinated Universal Time),9:00,,"ESpace Magh, Rue du Poinçon 17, 1000 Bruxelles",,"Deze documentaire is in het Frans, voor meer uitleg zie de Franse beschrijving","Florence Hainaut et Myriam Leroy, journalistes, ont subi des cyberviolences comme 73% des femmes dans le monde. En partant des discours de haine en ligne, elles emmènent le spectateur dans un récit international, à la fois intime et politique, qui dresse un état des lieux alarmant de la misogynie.",De regisseurs zijn aanwezig op de vertoning,Les régisseuses sont présentes à la séance.,dinsdag,mardi,oktober,octobre,Gepubliceerd,kunstcultuur.png
Inhuldigingsfeest De Harmonie,recO0Y1XCUA9c5PjB-e,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,633ea16921c8d202ecef3636,false,false,Thu Oct 06 2022 09:35:37 GMT+0000 (Coordinated Universal Time),Thu Oct 06 2022 09:35:37 GMT+0000 (Coordinated Universal Time),Thu Oct 06 2022 09:35:37 GMT+0000 (Coordinated Universal Time),Fête d'Inauguration De Harmonie,108,Fri Oct 14 2022 05:00:00 GMT+0000 (Coordinated Universal Time),16:00,20:00,De Harmonie,,"We beginnen met taart en koffie. Rond 17 uur een assortiment speechkes. Daarna hapjes, drankjes &  muziekskes uit de Juke-box !","On démarre avec du gateau et du café. Vers 17h un assortiment de discours. Par après des boissons, des collations et des musiques du Juke-box !",Iedereen welkom !,Tout le monde est le bienvenu !,vrijdag,vendredi,oktober,octobre,Gepubliceerd,
Abrikozenconfituur,recPT45N84tFPBuyW,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,62c5960a08b03e70a1ce0e3a,false,false,Wed Jul 06 2022 14:02:50 GMT+0000 (Coordinated Universal Time),Wed Jul 06 2022 14:08:24 GMT+0000 (Coordinated Universal Time),Tue Sep 06 2022 11:06:18 GMT+0000 (Coordinated Universal Time),,,Fri Jul 08 2022 05:00:00 GMT+0000 (Coordinated Universal Time),14u,18u,dh,2,"Het is abrikozentijd.
Wie wil er z'n eigen confituur maken? Wij zorgen voor de abrikozen & suikers, jij voor de potjes.
",,"Hoeveel confituur wil je? Graag ons het aantal kilo abrikozen laten weten voor 8/7.
Je betaalt achteraf de marktprijs.",,vrijdag,,juli,,Geannuleerd,
Wandeling Zachte Wegen + Zennebiest,recQFmzW6jmMimCbZ,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,632d7e3a68ac557fc9f03b94,false,false,Fri Sep 23 2022 09:36:58 GMT+0000 (Coordinated Universal Time),Fri Sep 23 2022 09:36:58 GMT+0000 (Coordinated Universal Time),Fri Sep 23 2022 09:36:58 GMT+0000 (Coordinated Universal Time),,,Sat Sep 24 2022 05:00:00 GMT+0000 (Coordinated Universal Time),14u,,De Harmonie,,"De Mandala-artiesten van de Harmonie werkten mee aan het project Zachte Wegen in de Noordwijk. Kunstenares Alice Van Innis ging aan de slag met vele inzendingen van jong en minder jong uit de wijk en ontwierp kleurrijke vlaggen. Daarmee werd een wandelparcours in de wijk afgezoomd. Op 24/9 wandelen we een stukje van dat parcours (ca 1,5km).
Bovendien worden we aan het Gaucheret-park opgewacht door het ‘Zennebiest’ en een aantal knotsgekke artiesten van het Alibicollectief. Een aanrader: allen daarheen!
",,Afspraak aan de Harmonie om 13u30,,zaterdag,,september,,Gepubliceerd,
Bezoek aan het Bel Vue Museum met Pépita,recQNRR1TvFpjp6Aw,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,63721642f521ec1cde014539,false,false,Mon Nov 14 2022 10:19:46 GMT+0000 (Coordinated Universal Time),Wed Nov 30 2022 11:44:08 GMT+0000 (Coordinated Universal Time),Wed Nov 30 2022 11:44:15 GMT+0000 (Coordinated Universal Time),Visite au Musée Bel Vue avec Pépita,130,Sun Dec 04 2022 06:00:00 GMT+0000 (Coordinated Universal Time),14:30,,"Museum Bel Vue Musée Place des Palais 7, 1000 Bruxelles",,"U ontdekt het België van vandaag via een moderne en originele presentatie. U verkent de geschiedenis aan de hand van zeven thema's in zeven zalen: democratie, welvaart, solidariteit, pluralisme, migratie, talen en Europa.","Vous y découvrirez la Belgique d'aujourd'hui à travers une présentation moderne et originale. Vous explorerez son histoire déployée en sept thèmes dans sept salles: démocratie, prospérité, solidarité, pluralisme, migrations, langues & Europe.","Tram 92, & 93 of Bussen 27, 38, 71 & 95 brengen u ter plaatse","Le tram 92 et 93 ou les bus 27, 38, 71 et 95 vous conduiront sur place.",zondag,dimanche,december,décembre,Gepubliceerd,kunstcultuur.png
Balade d'Orlando - Sinterklaas in Park en vijvers van Woluwe - 5km,recVt4wmLWnEGTjbf,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,638f1951cfd6bb34393f25d1,false,false,Tue Dec 06 2022 10:28:33 GMT+0000 (Coordinated Universal Time),Tue Dec 06 2022 10:36:20 GMT+0000 (Coordinated Universal Time),Tue Dec 06 2022 10:36:58 GMT+0000 (Coordinated Universal Time),Balade d'Orlando - Saint-Nicolas au Parc et Étangs de Woluwe - 5km,141,Tue Dec 06 2022 13:00:00 GMT+0000 (Coordinated Universal Time),14:00,17:00,Metro Hankar (lijn 5),0,"Trefpunt om 14.00 uur, bij de uitgang van het Hankar metrostation (lijn 5).
We gaan naar de Chant d'oiseau, waar de paus altijd een kamer heeft als hij naar België komt, en dalen af naar het Woluwe Park.
We eindigen met de spoorwegpromenade (parallel aan de 
boulevard du Souverain), en zal aankomen bij de chaussée de Wavre 
(Tram 8, bus 34 en metro Demey op 5 min, of 39-44 bij het trammuseum).","Rdv à 14h, à la sortie du métro Hankar (ligne 5).
Nous irons par le Chant d’oiseau, où le Pape a toujours une chambre quand il vient en Belgique, et descendrons faire une boucle dans le Parc de Woluwe.
Nous terminerons par la promenade du chemin de fer (parallèle au 
boulevard du Souverain), et arriverons près de la chaussée de Wavre 
(Tram 8, bus 34 et métro Demey à 5 min, ou 39-44 au musée du tram).",Inschrijven per sms: 0496 500 824,Inscription par SMS: 0496 500 824,dinsdag,mardi,december,décembre,Gepubliceerd,sportbewegen.png
Bezoek aan het museum van Decoratieve kunst,rech9NQvxfzcNLcS3,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,62beca821552606ad00daa95,false,false,Fri Jul 01 2022 10:20:50 GMT+0000 (Coordinated Universal Time),Fri Jul 01 2022 12:22:26 GMT+0000 (Coordinated Universal Time),Fri Jul 01 2022 12:24:37 GMT+0000 (Coordinated Universal Time),,12,Sun Jul 03 2022 05:00:00 GMT+0000 (Coordinated Universal Time),,,Namen,,"Wie er vorige maand bij was, weet dat Namen een schitterende stad is. Dit keer neemt Pepita Pien je mee naar het Museum van Decoratieve kunst. Vertrek in het Noordstation om 10u39 (maar opstappen kan ook in Centraal (10u33) of Zuidstation (10u20).
Eens in Namen wandelen we wat, eten we wat en zijn om 14.30 uur in het museum
Het Hôtel de Groesbeeck-de Croix herbergt het museum en is een prachtig herenhuis uit het tijdperk van de Verlichting.",,Graag rechtstreeks reserveren bij Pepita via jpien.pepita@gmail.com of 0471/215130,,zondag,,juli,,,
Foto Expo 'Regard de Femmes',reciEPHF55XDvx5rK,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,636bd6459b67077a48800872,false,false,Wed Nov 09 2022 16:33:09 GMT+0000 (Coordinated Universal Time),Wed Nov 09 2022 16:33:09 GMT+0000 (Coordinated Universal Time),Wed Nov 09 2022 16:33:09 GMT+0000 (Coordinated Universal Time),Expo Photo 'Regard de Femmes',129,Wed Nov 30 2022 06:00:00 GMT+0000 (Coordinated Universal Time),15:00,,"à la Fondation A,  304 Avenue Van Volxem, 1190 Bruxelles ",2,"Negentien vrouwelijke fotografen engageren zich in hun gemeenschap en laten hun stem horen. Met hun werk verleggen ze grenzen inzake sociale rechtvaardigheid, vrouwelijkheid en milieu.","Dix-neuf femmes photographes ont toutes en commun un engagement dans leur communauté de dénoncer et de faire bouger les lignes sur les questions de justice sociale, de féminité et d’environnement.",Gratis toegang met de Museumpass,Avec le Pass Musées entrée gratuite,woensdag,mercredi,november,novembre,Gepubliceerd,kunstcultuur.png
Brosella festival,recm9XComLPAloLlE,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,62beca84d347c87ada7c4e8e,false,false,Fri Jul 01 2022 10:20:52 GMT+0000 (Coordinated Universal Time),Fri Jul 01 2022 12:22:18 GMT+0000 (Coordinated Universal Time),Fri Jul 01 2022 12:24:37 GMT+0000 (Coordinated Universal Time),,11,Fri Jul 01 2022 05:00:00 GMT+0000 (Coordinated Universal Time),,,Groentheater Ossegempark Laken,,"Een jazz-festival van de bovenste plank in het schitterende Groentheater (in de schaduw van het atominium). Vrijdag 1/7 draait alles rond Toots (Thielemans), zaterdag staat in het teken van urban etno en zondag is het pure jazz. Het volledige programma vind je terug op www.brosella.be .
Wij pikken er alvast 1 aanrader uit: zaterdag 2/7 om 14u staat Tuur Florizoone’s Tricycle XL op het podium. Accordeonist, pianist en componist Florizoone brengt een op en top Belgische groep op de been met een Vlaming, een Waal en een Brusselaar (uit Noordwijk!). Muziek die je brengt van Brazilië naar Amerika en van klassiek over folk naar jazz.
Tickets boek je online en volgens het principe ‘pay what you can’. Je betaalt dus wat je kan.",,,,vrijdag,,juli,,,
Balade d'Orlando ,recmeQ9vp16bEw09S,6218bc292822d0fe3ce3347b,653ad4ede882f528b327d8f8,633d72e29cc95f23aa171e84,false,false,Wed Oct 05 2022 12:04:50 GMT+0000 (Coordinated Universal Time),Thu Oct 06 2022 09:42:53 GMT+0000 (Coordinated Universal Time),Thu Oct 06 2022 09:44:40 GMT+0000 (Coordinated Universal Time),Balade d'Orlando,101,Tue Oct 11 2022 05:00:00 GMT+0000 (Coordinated Universal Time),14:00,,De Harmonie,,"Wandeling van 5 kilometer in de natuur van Jette & Ganshoren.
Inschrijven in De Harmonie én per sms 0496 500 824 (Orlando)","Promenade de 5 kilomètres dans la nature de Jette & Ganshoren.
Inscrivez-vous à De Harmonie et par sms 0496 500 824 (Orlando)",Afspraak aan Simonis (tram 9),Rendez-vous à Simonis (tram 9),dinsdag,mardi,oktober,octobre,Gepubliceerd,
